Id,SalePrice
1461,121978.51066116069
1462,159294.62730059415
1463,186582.71780249086
1464,196590.88693182278
1465,190076.3378938183
1466,171648.75968109697
1467,175913.75736200126
1468,164273.40968640617
1469,193517.65104350008
1470,124231.26033449479
1471,187110.94296294692
1472,95882.70018738636
1473,96245.03792920911
1474,147648.71254725684
1475,111725.65768082187
1476,365082.5206410407
1477,249161.69323368114
1478,291017.8788685581
1479,281998.5092163157
1480,494696.067790112
1481,328671.4190030585
1482,209207.78197300696
1483,178486.68093421415
1484,162139.61707144522
1485,186182.62585238926
1486,196070.04961029202
1487,332799.1554653504
1488,233956.92816632535
1489,192115.85349226763
1490,229235.4610024796
1491,194074.09288884452
1492,95404.48119516124
1493,184357.10951807824
1494,289051.94618391973
1495,291966.9455723802
1496,229519.78448153558
1497,186371.84283257058
1498,167757.13419628242
1499,161946.44350535626
1500,160771.52367038964
1501,175911.3915152075
1502,145245.38477293125
1503,287099.17311432044
1504,240424.72834229385
1505,221446.10127838296
1506,193587.56300018547
1507,248734.4845230268
1508,199261.7794234195
1509,161054.83503878195
1510,146896.3574817359
1511,151059.5731807733
1512,175859.70811864277
1513,145208.14729938516
1514,158787.22125317177
1515,193445.87031655925
1516,148436.78007999924
1517,169324.11240168285
1518,131411.11794851648
1519,209694.09033615506
1520,131431.76199869456
1521,135174.7620348085
1522,172292.83859490868
1523,115904.94744383771
1524,127971.841550322
1525,122788.94356539089
1526,115606.48243024293
1527,108380.37449490959
1528,134093.09098783863
1529,151580.37537383157
1530,181445.69213842403
1531,107689.68493631395
1532,96601.62779077029
1533,149481.5792308613
1534,118875.47343109011
1535,149825.54967926833
1536,108880.11914275654
1537,61083.87829805073
1538,159072.5303558399
1539,193204.0736725859
1540,99994.42352885516
1541,143688.04055993885
1542,140542.75814525384
1543,196006.9256907167
1544,82886.4803787801
1545,113689.02308719489
1546,130431.40751697095
1547,131064.84755355427
1548,136651.926537238
1549,117280.09880272235
1550,133393.6267246871
1551,110834.65023170513
1552,135578.54953256567
1553,144086.3407472233
1554,120318.00414139914
1555,164658.81404579058
1556,83917.02267798143
1557,111286.40423470765
1558,97839.89821546857
1559,74068.40597978325
1560,135060.2010725285
1561,135508.62801114423
1562,130522.16241234067
1563,123785.04507920565
1564,155469.40300025855
1565,148002.2422679136
1566,245769.2624784987
1567,76805.36277877213
1568,229107.90976222148
1569,130880.83736407573
1570,139581.4561603079
1571,119395.58836858229
1572,145570.9115065835
1573,241688.4690045103
1574,124581.21091299137
1575,231124.27937143733
1576,241987.52623233487
1577,183084.0841470114
1578,141359.77384048808
1579,146985.95721320887
1580,191307.89227886935
1581,153609.31459509415
1582,125643.69487769072
1583,307121.1105445148
1584,219692.0513265733
1585,139587.8002974751
1586,68450.64401868357
1587,102359.7699036993
1588,154513.1094160864
1589,102018.02127824278
1590,134783.58004179577
1591,96015.43223916004
1592,122407.88468767476
1593,123098.95271531817
1594,128860.15165490574
1595,112672.83174115261
1596,228996.7801799554
1597,185354.74084906507
1598,217660.36683299913
1599,169888.00809860937
1600,163073.9434340353
1601,66810.76810620532
1602,115169.33353132507
1603,77946.49162262263
1604,273297.85286442307
1605,246943.2232091136
1606,169278.2078154805
1607,177507.64838825646
1608,211175.55669745206
1609,178226.68995534955
1610,148502.48425907438
1611,141006.73421868926
1612,170819.50999856065
1613,167189.17775634307
1614,128113.87518645858
1615,89432.66334776177
1616,78593.0794917103
1617,91629.00381872868
1618,125055.18208329786
1619,138766.79492554703
1620,162581.86141172587
1621,137868.01306335288
1622,140474.6542699251
1623,273319.695253879
1624,214815.823743686
1625,115996.24345656026
1626,164459.06869960148
1627,188852.42263391372
1628,280688.3363868078
1629,178990.30290327477
1630,348853.9815860088
1631,221488.42312312944
1632,239575.52510065143
1633,167809.7982202622
1634,183093.09618999984
1635,175121.66460523062
1636,152647.1081541716
1637,198183.59639120856
1638,183003.43813675846
1639,183108.5177383744
1640,248510.34106787367
1641,179698.34217376736
1642,237744.41258656868
1643,217789.53592195795
1644,232164.96942674142
1645,194139.93906447812
1646,158087.66669367658
1647,152390.62783601455
1648,132635.6150220854
1649,139709.83694525328
1650,118466.32086562387
1651,120830.54312723651
1652,97810.16771291787
1653,101196.0985007045
1654,143405.37605510958
1655,138698.3213963349
1656,143401.2445183868
1657,147810.21315693873
1658,145159.2715900149
1659,118320.75923775478
1660,153060.76624706163
1661,446361.66968375223
1662,398739.39597185794
1663,375654.24291095126
1664,514187.55051570875
1665,306655.86426249583
1666,322947.6459507507
1667,380115.8653025632
1668,337547.09446003876
1669,295774.5962201517
1670,339150.9053596764
1671,257335.26535032023
1672,439647.7531791114
1673,286092.44682697445
1674,240136.48007755456
1675,188975.67460338428
1676,193642.9614143874
1677,216078.35443183684
1678,466914.86342000193
1679,389824.8811565152
1680,337310.58329153946
1681,246758.50164334846
1682,309510.6834961982
1683,181532.209343806
1684,174977.80749409413
1685,170153.60112576178
1686,167365.93727616649
1687,166099.04135093174
1688,188598.93262311054
1689,191948.69430922225
1690,194580.22103867843
1691,183324.08176983593
1692,260715.1189584389
1693,168209.477454661
1694,181002.83051913054
1695,161182.30624044797
1696,270727.2181838455
1697,166334.41073618058
1698,341746.26571539475
1699,310443.2196899495
1700,250427.57897114477
1701,272632.8151814112
1702,245482.15763275733
1703,245966.69404469995
1704,276251.73280790064
1705,230519.7968584442
1706,436635.6563330215
1707,206091.6601807439
1708,199981.21358729253
1709,266447.3112643377
1710,218254.1175738441
1711,266913.1450807907
1712,254918.9304432526
1713,266677.91654157353
1714,220320.1903454987
1715,205794.79994522707
1716,178700.3083302623
1717,170450.4930928256
1718,135056.726064418
1719,206634.45138996365
1720,241333.00982146888
1721,160715.02954887724
1722,125865.1763422972
1723,154178.762729569
1724,200253.34333298297
1725,233653.38305006924
1726,184679.6394575335
1727,157397.97074916435
1728,176734.12891943008
1729,165937.69341207395
1730,153432.78742472173
1731,121868.95778908576
1732,128004.68364253006
1733,114797.73680873936
1734,125189.95168474957
1735,126128.09578941476
1736,113106.53260485196
1737,302551.11499991233
1738,242026.8887216514
1739,242097.52106699153
1740,218306.8969293423
1741,192816.63124756055
1742,173219.5095223361
1743,173264.6716053303
1744,328410.13630593906
1745,219115.6811841386
1746,185017.08338013862
1747,211747.06401946934
1748,224175.14381489845
1749,149300.60178610715
1750,127800.21995500333
1751,240219.58089017586
1752,119127.25290419461
1753,149407.02623837543
1754,191009.5990563731
1755,171604.59503631957
1756,129591.04580389208
1757,119566.56662693997
1758,146829.72266099407
1759,163207.432819452
1760,164990.4438334373
1761,149157.86201504752
1762,179388.28438387162
1763,175658.30388619492
1764,116450.68561111341
1765,172465.18648553168
1766,181615.16333446227
1767,221398.80315175254
1768,143691.51697767596
1769,168377.0630164247
1770,149252.2840234786
1771,126594.66859522085
1772,134924.2150852672
1773,130859.64165141637
1774,140567.1210423241
1775,136131.60899816797
1776,123199.08799943705
1777,108792.31942542728
1778,140216.69761109285
1779,117920.87690471261
1780,170928.84002288504
1781,128124.52320754027
1782,85503.27164368611
1783,143304.5215347079
1784,108527.49040226318
1785,123373.09726766434
1786,138385.9970147662
1787,163659.22065874108
1788,60365.92392406158
1789,99644.13559672123
1790,80430.57848697707
1791,179963.3185163741
1792,156171.64080580178
1793,129527.40428838239
1794,149582.460607746
1795,133386.14900422568
1796,122317.43360295023
1797,108773.41921558669
1798,122395.46608929776
1799,111617.7043167599
1800,129977.21964997854
1801,130144.35264398677
1802,122252.02732687097
1803,144571.69282709135
1804,136073.36419994637
1805,133865.60420724296
1806,121627.15345411027
1807,132599.1004994885
1808,117651.38583941582
1809,121516.63395311477
1810,138756.52377832826
1811,97343.69438548914
1812,97518.47856593125
1813,123069.99476169332
1814,94032.20301754458
1815,55881.47225959327
1816,98219.69218772702
1817,108097.5006612883
1818,149472.24455384383
1819,127906.55174071324
1820,57649.61568208036
1821,108289.44989096366
1822,147199.78413478934
1823,47393.154954807454
1824,130923.82684881728
1825,134223.80542635528
1826,103865.95962646845
1827,102791.11929918855
1828,133824.5862752579
1829,118016.66936921256
1830,140987.87993250755
1831,147409.73032040536
1832,77889.6886980447
1833,136725.6276948971
1834,118946.50568608091
1835,128689.90577225259
1836,128006.79090708456
1837,85633.81128594893
1838,127908.73303942324
1839,96934.36666462943
1840,152414.98090828216
1841,139996.0604068464
1842,86167.08004336736
1843,132057.20974246855
1844,136222.49367470288
1845,140477.40928190126
1846,154001.48086736441
1847,165984.3182218804
1848,53229.02269280993
1849,108105.66388307094
1850,117417.08822163587
1851,155257.99061088735
1852,126036.31113329541
1853,129863.29839296472
1854,167426.3312387359
1855,149492.7307447523
1856,221030.69870343938
1857,138333.5667540825
1858,137458.71391636427
1859,117115.01306506111
1860,146986.78512455287
1861,116357.84096421013
1862,307502.061806314
1863,291174.490753419
1864,291257.0128209285
1865,348418.16786223097
1866,338024.5664429718
1867,227664.69140050292
1868,291590.7753602912
1869,200503.70292454484
1870,223185.2431279045
1871,251456.57937885524
1872,170199.34198687502
1873,241220.81256466286
1874,146631.78129916842
1875,201414.61053840202
1876,197635.15619538908
1877,209255.0857074823
1878,200501.59191953216
1879,129324.15281107175
1880,131362.87958001308
1881,243229.41707531267
1882,247655.6801907459
1883,187469.653850636
1884,206093.82420142172
1885,248382.5757225181
1886,293170.4278610895
1887,207290.8825056858
1888,266933.4519732261
1889,168593.03240101264
1890,122306.15178629411
1891,133246.03274229483
1892,100314.45389399034
1893,134187.65095211056
1894,128497.43088728278
1895,136518.27192951425
1896,125200.87836869528
1897,115680.5351723687
1898,115184.14590428109
1899,155838.1079962858
1900,149217.66555241204
1901,170980.67428658268
1902,150605.4636437735
1903,211327.52172653322
1904,142716.02394585457
1905,198212.64067349758
1906,153230.10419322614
1907,203788.04921600808
1908,108258.11597901298
1909,130336.81728439983
1910,119457.34132415375
1911,215458.65643173916
1912,339030.1284646223
1913,142729.30898907167
1914,59571.56694778756
1915,314651.7724897162
1916,68793.84239506906
1917,246825.2964367674
1918,138246.1042817504
1919,175443.36161847672
1920,160223.85300640552
1921,393017.9007164391
1922,315197.3368860982
1923,224025.0801307645
1924,234409.3981715059
1925,193799.26535958398
1926,384527.1077574829
1927,131929.80888157844
1928,154329.49187939745
1929,127581.30643257742
1930,128405.85753753764
1931,141355.4026349564
1932,138817.34279757852
1933,181751.491808772
1934,178581.49944310143
1935,169219.22769787454
1936,194136.7901531286
1937,181678.12465251263
1938,171529.02871376355
1939,245547.1076279311
1940,187849.906571135
1941,170831.7860626933
1942,185386.5962426761
1943,210604.27924654048
1944,356916.0623776398
1945,393034.21948044165
1946,144499.57973485667
1947,315904.2913396575
1948,175458.6434125716
1949,245892.75642533108
1950,182695.9695979779
1951,239938.9071064967
1952,212203.1123506227
1953,168243.5370769648
1954,183052.43595173254
1955,135599.7600832412
1956,298339.824271733
1957,157117.3890654405
1958,297948.86503812287
1959,143150.34931846667
1960,115853.1871626545
1961,121869.07312244887
1962,98365.31098642136
1963,105356.45818185968
1964,107216.6608623278
1965,143483.5214714966
1966,138057.19795791275
1967,287611.8993872568
1968,423646.5371087659
1969,387835.63731457735
1970,431605.83133158134
1971,476889.19651851756
1972,373145.898009758
1973,262478.8124485021
1974,327757.4782413165
1975,536128.8396640051
1976,265110.2810857235
1977,344327.35116285126
1978,350865.39613742643
1979,329125.19530936755
1980,202208.51713563316
1981,345587.283052647
1982,216455.8208977186
1983,200496.72862600934
1984,167319.65362986518
1985,222208.7405725758
1986,208944.1669288331
1987,177737.91472947045
1988,173529.1082419625
1989,192413.81449852954
1990,208841.37628494753
1991,222692.9500946555
1992,211958.6261035677
1993,168811.74129382058
1994,232710.09635711752
1995,184462.47335569983
1996,246288.88970783155
1997,316894.82463098306
1998,319040.2398272055
1999,269947.1064296535
2000,312749.80292779324
2001,270904.97881873825
2002,239772.79885745764
2003,261993.38651564042
2004,278354.8902538727
2005,220799.6506662694
2006,218962.12136666337
2007,249301.01305077935
2008,207677.82944691274
2009,197438.62904563983
2010,191117.17493045834
2011,139930.51435870808
2012,168912.89190502284
2013,178729.46992442402
2014,186983.2852051779
2015,205096.6663190924
2016,191185.3887828716
2017,197097.39376501596
2018,121039.43111334821
2019,134033.46466753975
2020,105216.5518937185
2021,104652.41743744293
2022,183602.00584755727
2023,148003.8842943593
2024,261362.80092164132
2025,360490.0772042567
2026,174748.76390024187
2027,159240.67707530514
2028,150829.53632912834
2029,168422.31066369463
2030,270633.85235175496
2031,237296.5625892212
2032,253079.34474153238
2033,260173.59668122794
2034,170731.0224515156
2035,221227.37388720424
2036,196360.3786105642
2037,203656.83838270023
2038,313258.7712138547
2039,227945.16549588
2040,300533.1602058317
2041,304628.48574182455
2042,206461.50013843834
2043,175793.7171669904
2044,172023.00223532788
2045,206566.24816591834
2046,145851.6858197445
2047,145184.78701554617
2048,138626.7862445261
2049,142161.87402293563
2050,172172.79514756458
2051,104360.63827958104
2052,127025.28578703474
2053,147157.11648830707
2054,89148.43202518021
2055,156506.09050924762
2056,142015.47288924217
2057,115361.0363360702
2058,211986.36599428073
2059,135196.3447381548
2060,175625.4777656309
2061,175121.98964921047
2062,130025.83967680133
2063,119468.98852574974
2064,139996.17285747943
2065,116548.45024135837
2066,163224.11211092453
2067,111301.56907589857
2068,145324.03575562913
2069,89806.63945157638
2070,113736.22208780363
2071,92516.57086714868
2072,136440.71412853466
2073,135507.64372322013
2074,184643.749082589
2075,148252.78681522724
2076,117643.66268047012
2077,154744.91298010768
2078,126233.41966423251
2079,129094.1001518105
2080,119952.21762040442
2081,120792.18916298547
2082,122338.37376564332
2083,145676.4575298859
2084,112256.06099976653
2085,119151.44868578497
2086,110948.60059408423
2087,122232.30765453559
2088,96148.49602108597
2089,78286.48788602083
2090,124385.51015506058
2091,111626.28634976517
2092,120869.17497110761
2093,117355.08789519148
2094,107819.52200820079
2095,147394.83831516092
2096,80789.44122595471
2097,96667.19431549753
2098,143232.7506149124
2099,56307.33123098088
2100,74140.17464252106
2101,113667.64174837875
2102,125452.62435225888
2103,102699.05668586236
2104,136041.9082639525
2105,124263.26401473099
2106,61614.27803105401
2107,197988.53806542789
2108,116166.66910743798
2109,113415.99899209551
2110,129157.05570047644
2111,138496.40221191253
2112,139573.37609790408
2113,121378.4880363269
2114,120407.15873288218
2115,162280.8168246019
2116,113709.86932798228
2117,148538.58964675444
2118,125399.29640929373
2119,113711.00068764506
2120,111800.88038417531
2121,90434.16731816581
2122,116208.8973046102
2123,81232.92164456303
2124,158357.64311973407
2125,127337.68246742412
2126,150636.37159133563
2127,149133.16016444063
2128,119694.94999984004
2129,94355.18699940691
2130,134638.3062835262
2131,140577.46422617452
2132,117532.46188251463
2133,123830.97516396057
2134,121087.20423082163
2135,95819.34389439403
2136,79966.3930609131
2137,112450.41677347157
2138,136732.49771207295
2139,147028.30261701607
2140,140331.36963179236
2141,152201.31775973397
2142,126939.04563526023
2143,146627.78589742148
2144,120703.9647608694
2145,138667.97860703143
2146,176278.01135345738
2147,141300.56842398542
2148,134295.50203498994
2149,145658.92413613727
2150,229097.0872178591
2151,114462.2192485223
2152,169920.27469547262
2153,159457.3717350979
2154,103109.98837891962
2155,141440.72245076983
2156,257335.24858911452
2157,230069.43188955565
2158,232098.7105477468
2159,206225.054247512
2160,177242.2685639844
2161,239712.92324911343
2162,416076.66252144065
2163,358911.426738554
2164,245387.4885177285
2165,200912.33615932747
2166,152392.87509463355
2167,220063.56548737816
2168,200216.94379185044
2169,195704.68546680606
2170,219863.37046546693
2171,155130.33807934797
2172,133867.83649753858
2173,168306.86447355416
2174,229067.64047793104
2175,296328.46770964825
2176,312805.2317563678
2177,238338.6335180162
2178,210203.19769627703
2179,140335.1033917201
2180,209329.66003016717
2181,193414.82167894547
2182,222961.68401319784
2183,189647.55769946013
2184,121041.02992160381
2185,126677.1502374257
2186,148774.63715430882
2187,149245.27745616712
2188,154040.1120202882
2189,277311.7769283763
2190,81242.13748923845
2191,81641.86461712571
2192,88895.95349036479
2193,106603.77166206509
2194,100855.8231548487
2195,113012.35183441892
2196,103389.5448319932
2197,119807.22151752812
2198,159583.76379628023
2199,171286.94652157134
2200,150555.40912690846
2201,143453.6201297523
2202,217738.54555631816
2203,137104.773976131
2204,179453.08470479914
2205,124481.56750868936
2206,142340.1598515446
2207,207811.27287286587
2208,268052.7808456016
2209,230827.95303354014
2210,117212.96460703565
2211,117476.37468576618
2212,120546.32736847513
2213,104339.76474288602
2214,129128.11195943845
2215,102397.25104067518
2216,149421.19313228191
2217,65774.98069120334
2218,71877.95526713657
2219,69290.41027182911
2220,67980.85169855166
2221,316361.6496602258
2222,277829.35962880804
2223,289360.61349056417
2224,206837.03620438583
2225,122771.95573711437
2226,183196.25436069144
2227,195086.1594896388
2228,266869.17837550625
2229,252314.5003137275
2230,149337.41364325854
2231,206220.17719677198
2232,179471.24482983517
2233,175518.10579918933
2234,238530.4288487652
2235,215377.5330372595
2236,259963.99089076443
2237,322771.9503744479
2238,197578.5068974618
2239,108686.91856174715
2240,158331.93777147427
2241,153788.7525612528
2242,122507.51452069456
2243,127514.28552724989
2244,103951.470903665
2245,102017.10961791793
2246,140829.85373066767
2247,112691.12589286326
2248,123617.18479093393
2249,118402.85455306017
2250,127724.34970551422
2251,104441.22447286388
2252,177005.51236316052
2253,148954.65314728284
2254,174784.2172486096
2255,182958.94584003434
2256,175698.41407518808
2257,203204.23776396894
2258,159734.9703707377
2259,174446.2413005317
2260,156803.56115104991
2261,187521.8152163975
2262,210010.40630162487
2263,372013.30046389514
2264,506702.2128316131
2265,163801.86417230577
2266,301126.9418265301
2267,374615.9844660737
2268,412762.8290574733
2269,150721.76914123623
2270,191623.3732809568
2271,212771.0512342029
2272,195594.2559131579
2273,162413.3446604476
2274,182509.21771065323
2275,161833.03133098944
2276,189224.2739107455
2277,181804.36900143308
2278,146370.43337934514
2279,128166.80656019298
2280,120183.6967441987
2281,164978.5179660762
2282,181429.80045380624
2283,106378.76938985947
2284,112274.99311574668
2285,140959.2930545418
2286,125022.00090348165
2287,363523.08680615784
2288,271885.3339246935
2289,370461.5046146694
2290,467755.55701829185
2291,323176.51117757487
2292,443812.0023714522
2293,483290.36556747736
2294,404140.6280034606
2295,488632.0158469519
2296,291781.43340608786
2297,340392.04762398556
2298,339327.4556684221
2299,347341.1337723793
2300,330323.2487727835
2301,299607.32698940806
2302,242989.11532707082
2303,242539.39090643133
2304,245559.47289930924
2305,191307.3095836088
2306,190578.4916635995
2307,193594.82487867976
2308,227647.4102058305
2309,279922.4003140472
2310,206563.19801250056
2311,198826.4146181937
2312,176055.21421058982
2313,172910.35242689302
2314,175036.69988946003
2315,175360.41198281827
2316,190709.85906392295
2317,189538.81868965324
2318,176519.64361682453
2319,181200.98474133664
2320,181842.0084848407
2321,241741.76077068457
2322,174696.81495229166
2323,190845.57982817848
2324,174563.73190377746
2325,213623.6774332917
2326,169611.2260020165
2327,202138.23325376425
2328,219588.1578910507
2329,190845.45519416314
2330,180567.5847320424
2331,341180.5008878084
2332,405109.7624426735
2333,315494.27240495617
2334,255259.67164198324
2335,278438.1902690189
2336,308712.96538917796
2337,195428.98063111253
2338,268014.48279029876
2339,222994.5612010746
2340,401140.59971042443
2341,215514.0878704681
2342,234426.69498566902
2343,222075.16900153385
2344,215158.86687056156
2345,237391.88119151193
2346,210358.6752386129
2347,193342.67690227093
2348,238743.21177868237
2349,176394.99518208223
2350,306490.26885902626
2351,258525.366794523
2352,253849.61071436803
2353,242446.64946506434
2354,133859.58037634654
2355,140294.44121013736
2356,150963.1905596906
2357,188831.54645345028
2358,195682.06289565758
2359,133288.3240888137
2360,116410.57540312344
2361,147293.70218177635
2362,274221.24047523545
2363,140484.58888545886
2364,153076.2540275041
2365,212708.79068648786
2366,190030.56229049608
2367,227122.0030609681
2368,211730.839914509
2369,224322.64859713495
2370,167265.35965814505
2371,167579.72786508244
2372,188377.9195597783
2373,282839.26417311275
2374,316171.4636121011
2375,251057.99138934692
2376,287460.2592197245
2377,348904.0497225182
2378,144928.9060596523
2379,201098.38534924475
2380,144065.93726388528
2381,168673.54992212538
2382,198066.60776963318
2383,203782.3701718277
2384,241624.6570385105
2385,161216.17472852755
2386,133066.58715667465
2387,134481.04550653562
2388,101616.14184547574
2389,120003.97070427297
2390,145946.76330410122
2391,140856.58534320618
2392,115111.97752309973
2393,162374.96216380515
2394,142961.2607242896
2395,202739.58557204134
2396,144385.23945498694
2397,219193.90352594067
2398,130110.31128155731
2399,62841.29502003147
2400,62706.11814532882
2401,116547.56539547016
2402,136893.08736423685
2403,142636.64015687196
2404,155981.81477636241
2405,156224.29070967514
2406,140391.01943062537
2407,125680.45864320466
2408,144583.99878190554
2409,124363.06207627959
2410,163704.76348505603
2411,116788.35185619115
2412,155435.13425747133
2413,130794.47100827523
2414,153852.58133156042
2415,134116.81415357866
2416,123838.42783273091
2417,133096.22753533098
2418,132289.35720528828
2419,125985.9218576056
2420,121343.70358253809
2421,154470.2640683976
2422,110334.54535663615
2423,119690.19667714756
2424,152816.96538109044
2425,204159.0680084196
2426,133804.62295678156
2427,130598.20155368738
2428,172146.5108226932
2429,115776.16162761839
2430,130104.18943186988
2431,109993.69871148832
2432,144957.11121476485
2433,145658.03682740036
2434,141587.52086352342
2435,150576.92933063602
2436,105330.12631424563
2437,107483.16477901771
2438,123861.52341453217
2439,105341.37126550796
2440,118473.57256850555
2441,91582.10189513187
2442,96872.92809366861
2443,124973.9615804243
2444,127564.52854406858
2445,89140.35712284749
2446,135913.07174222055
2447,185686.22253053304
2448,127673.6280288656
2449,109341.68668996215
2450,146955.36673104088
2451,123251.91977073635
2452,191814.61708286955
2453,94433.70286948096
2454,119891.8005550988
2455,114017.2308836502
2456,135880.6836728692
2457,130549.89473190537
2458,126591.62131993477
2459,110038.77807822755
2460,138111.40209465582
2461,123900.43819340682
2462,135673.59467693573
2463,124248.3613435677
2464,176160.51771046303
2465,141597.7389990627
2466,116979.96808505376
2467,134167.15290352545
2468,83776.41621440342
2469,83598.3412777294
2470,186738.33023303963
2471,210359.47470949986
2472,159678.97186806262
2473,117575.28668937538
2474,84431.72657227177
2475,219544.39686775825
2476,116031.26441266733
2477,126992.75144248534
2478,156763.59216619618
2479,109552.61435707254
2480,158304.55814575887
2481,123491.96019325667
2482,125716.32959606557
2483,112400.28821438113
2484,122736.98388835968
2485,124285.0145722747
2486,153384.47801279722
2487,169822.57463121484
2488,162780.63754327476
2489,152137.45590441936
2490,144823.22473859935
2491,94217.29881458057
2492,187008.7361540637
2493,147364.79441237033
2494,144490.24348045184
2495,90162.81259008947
2496,231640.64630799083
2497,152104.8568440253
2498,109809.21371138845
2499,88985.10038993169
2500,126512.05826008724
2501,137420.9555212228
2502,144557.50462900448
2503,98448.78723034779
2504,184294.70587792151
2505,220848.61426050923
2506,252618.2357338344
2507,288931.77066431515
2508,253559.0071018948
2509,216256.99787899453
2510,220419.3048166319
2511,174213.2996978618
2512,206802.92456077057
2513,220731.88663608106
2514,258968.07463835677
2515,148405.46274975818
2516,175038.83774272705
2517,143390.09698317325
2518,152585.180944133
2519,230051.59174010402
2520,213455.81227450637
2521,185942.8670487393
2522,223635.24592253187
2523,120721.8391364371
2524,138280.67999355454
2525,148078.95287550185
2526,137837.75011007753
2527,118839.26932725347
2528,125543.58266950278
2529,135634.66269350884
2530,119885.16625696693
2531,251812.92164025552
2532,225452.7728455651
2533,193409.17188855403
2534,235270.8045865561
2535,296405.67853876523
2536,230111.9395451337
2537,240432.68317271883
2538,180195.8512948693
2539,183190.70426781935
2540,176197.45946117054
2541,179631.9612489823
2542,164947.41563841116
